OverallQual_train,GrLivArea_train,GarageCars_train,GarageArea_train,TotalBsmtSF_train,FrstFlrSF_train,FullBath_train,TotRmsAbvGrd_train,YearBuilt_train,YearRemodAdd_train,SalePrice_train,,OverallQual_test,GrLivArea_test,GarageCars_test,GarageArea_test,TotalBsmtSF_test,FrstFlrSF_test,FullBath_test,TotRmsAbvGrd_test,YearBuilt_test,YearRemodAdd_test,SalePrice_test
5,969,2,440,969,969,1,5,1975,1975,122000,,2.055641538,12.7968952,1.194317638,10.41094335,12.31154984,12.7968952,0.730463147,2.440268378,14.12772731,14.14671672,138641
8,1710,3,866,1710,1710,2,6,2007,2008,372402,,2.055641538,13.16022739,1.194317638,10.8435187,13.16022739,13.16022739,1.194317638,2.440268378,14.18908743,14.19064738,170027
6,1993,2,495,825,1097,2,8,1971,1971,190000,,2.055641538,12.97675248,1.194317638,11.09371324,12.97675248,12.97675248,1.194317638,2.440268378,14.18127774,14.18127774,164669
6,1252,2,564,1602,1252,1,4,1960,1975,235000,,2.055641538,11.96674639,0.730463147,8.631303105,11.96674639,11.96674639,0.730463147,2.055641538,14.14039782,14.14039782,123962
6,1200,1,312,1200,1200,1,7,1923,1950,125000,,1.820334104,12.37486,0,0,10.49687228,10.49687228,0.730463147,2.055641538,14.1356515,14.1356515,87872
6,1096,,,572,572,1,5,1924,1950,79000,,1.820334104,12.37486,0,0,10.49687228,10.49687228,0.730463147,2.055641538,14.1356515,14.1356515,75066
5,1040,2,625,,1040,1,5,1950,1950,109500,,1.820334104,12.37486,0.730463147,8.914178989,10.49687228,10.49687228,0.730463147,2.055641538,14.1388164,14.1388164,91599
8,1968,3,680,774,774,2,8,2009,2010,269500,,2.055641538,11.74995426,0.730463147,9.405519222,11.71822847,11.74995426,0.730463147,2.055641538,14.13723429,14.18908743,125083
7,1947,2,678,991,991,2,8,2004,2005,254900,,2.055641538,11.6178569,1.194317638,10.24673615,11.6178569,11.6178569,0.730463147,2.055641538,14.1577487,14.1577487,139533
7,2462,2,576,1392,1392,2,9,2005,2006,320000,,2.055641538,14.8032351,1.194317638,10.80971479,12.68428498,12.68428498,1.820334104,2.885846472,14.15932199,14.16089462,154017
6,1232,2,516,1232,1232,2,6,1984,1984,162500,,2.055641538,12.81989735,1.194317638,10.63488735,10.8435187,10.8435187,0.730463147,2.259673787,14.16874766,14.16874766,138685
9,2668,3,726,1572,1572,2,10,2003,2004,412500,,2.055641538,13.26061219,0.730463147,8.823108115,11.71822847,11.71822847,1.194317638,2.602594469,14.13406803,14.13406803,141587
7,1541,2,532,1541,1541,2,7,2005,2005,220000,,2.602594469,13.86121904,1.194317638,10.17948904,13.64310932,13.86121904,1.194317638,2.259673787,14.17345144,14.17501803,258688
4,882,,,882,882,1,4,1956,1956,103200,,2.259673787,13.85096335,1.194317638,10.80971479,12.52811325,12.52811325,1.194317638,2.440268378,14.17188418,14.17345144,211620
6,1616,1,216,1149,1149,2,5,1926,2004,152000,,2.259673787,11.77511374,0.730463147,10.28232783,11.77511374,11.77511374,0.730463147,2.055641538,14.11342049,14.11342049,118408
5,1355,,,644,808,2,6,1940,1999,127500,,2.259673787,13.1685307,1.194317638,10.41094335,13.1685307,13.1685307,1.194317638,2.440268378,14.14197856,14.14197856,163442
5,1867,1,303,1617,1867,1,7,1955,1993,190000,,2.259673787,13.51198519,1.194317638,10.1160351,11.96674639,11.96674639,1.194317638,2.440268378,14.17814922,14.17814922,192399
8,2161,3,789,1582,1610,1,8,2007,2007,325624,,2.602594469,14.60067244,1.540962756,10.87695679,12.14782183,12.14782183,1.194317638,2.750250297,14.18752681,14.18752681,268913
7,1720,2,440,840,840,2,7,2004,2004,183500,,2.440268378,13.54941129,1.194317638,9.653900779,9.616086912,12.00493321,1.194317638,2.440268378,14.17658396,14.17814922,176828
8,1707,2,511,1686,1707,2,6,1981,1981,228000,,2.602594469,14.920534,1.194317638,10.58043042,14.49442645,14.920534,1.194317638,2.602594469,14.18908743,14.19064738,370631
5,1382,2,660,720,854,1,7,1941,1950,128500,,2.602594469,13.25859195,1.194317638,10.24673615,13.13519856,13.25859195,1.194317638,2.055641538,14.17971381,14.17971381,220492
6,1656,2,528,1080,1656,1,7,1960,1960,215000,,2.602594469,13.74148451,1.194317638,10.41094335,13.47225978,13.74148451,1.194317638,2.259673787,14.17501803,14.17658396,235516
7,1767,2,504,1064,1064,2,5,1987,1987,239000,,2.440268378,13.05901717,1.194317638,9.691224597,9.616086912,11.33618972,1.194317638,2.440268378,14.17971381,14.17971381,168164
6,1362,2,504,1362,1362,1,6,1961,1961,163000,,2.259673787,13.56427244,1.194317638,9.951171657,11.98736356,11.98736356,1.194317638,2.440268378,14.17971381,14.18127774,187635
6,1651,2,616,1606,1651,2,7,1986,1986,184000,,2.259673787,13.33455754,1.194317638,9.770475804,11.17410889,11.17410889,1.194317638,2.440268378,14.17345144,14.17501803,177065
6,2158,2,576,1202,2158,2,7,1950,2001,243000,,2.259673787,12.6217023,1.194317638,9.89409593,12.59976837,12.6217023,1.194317638,2.259673787,14.17188418,14.17188418,153172
6,2060,2,521,1151,1164,2,8,1988,1989,211000,,2.055641538,14.07821139,1.194317638,10.59413615,12.45235672,11.96969963,1.194317638,2.259673787,14.14671672,14.14671672,199191
5,1920,2,451,1052,1252,2,8,1958,1958,172500,,2.440268378,14.26017026,1.194317638,10.41578188,11.61456664,12.53310388,1.194317638,2.602594469,14.14829474,14.14829474,181291
9,2234,3,1166,2216,2234,2,9,2008,2009,501837,,2.259673787,13.62857289,1.194317638,10.18993413,13.15398696,13.62857289,1.194317638,2.440268378,14.14829474,14.16089462,182934
5,968,2,480,968,968,1,5,1923,2006,100000,,2.440268378,15.10957619,1.194317638,9.956818543,12.24430377,13.37975444,1.194317638,2.750250297,14.15144877,14.16874766,253598
6,1525,2,440,756,769,2,5,2000,2000,177000,,2.259673787,13.69352776,1.194317638,10.16375228,12.49801402,13.69352776,1.194317638,2.440268378,14.14829474,14.17971381,175813
7,1802,1,216,793,901,1,9,1920,1950,200100,,2.440268378,13.99690754,1.194317638,10.65729399,11.91012459,12.1701228,1.194317638,2.440268378,14.18752681,14.18752681,237021
5,1340,1,252,,1340,1,7,1957,2006,120000,,2.602594469,13.98042718,1.194317638,10.68838996,12.28481348,12.28481348,1.194317638,2.440268378,14.182841,14.1844036,216423
7,2082,2,484,1362,1362,2,6,2003,2003,200000,,2.602594469,13.87484828,1.194317638,10.58500586,12.04556851,12.04556851,1.194317638,2.440268378,14.18596554,14.18596554,230157
5,1252,2,576,504,936,1,5,1908,1991,127000,,2.055641538,13.53635681,1.194317638,10.15848811,13.53635681,13.53635681,1.194317638,2.440268378,14.14355863,14.14355863,203474
10,3608,3,840,1107,1518,2,12,1892,1993,475000,,2.259673787,12.43699935,1.194317638,10.41094335,12.43699935,12.43699935,1.194317638,2.259673787,14.14197856,14.14197856,159412
7,1217,2,497,1188,1217,2,6,1990,1991,173000,,2.440268378,12.62898231,1.194317638,10.30247732,12.58752144,12.62898231,1.194317638,2.055641538,14.14355863,14.14355863,157273
5,1656,1,180,660,808,2,8,1916,1987,135000,,2.055641538,12.59732251,1.194317638,10.15321459,12.59732251,12.59732251,0.730463147,2.259673787,14.1356515,14.1356515,133805
5,1224,2,528,1086,1224,,6,1979,1979,153337,,2.055641538,12.26326945,0.730463147,9.294080796,12.24430377,12.26326945,0.730463147,2.259673787,14.13723429,14.13723429,140802
8,1593,2,682,1593,1593,1,5,2001,2002,286000,,1.820334104,11.71822847,1.194317638,10.63488735,11.71822847,11.71822847,0.730463147,2.055641538,14.1356515,14.1356515,111676
8,2727,2,440,853,1549,2,10,1932,1994,315000,,1.820334104,11.71822847,1.194317638,10.63488735,11.71822847,11.71822847,0.730463147,2.055641538,14.13723429,14.19220667,122761
7,1479,2,484,725,725,1,7,1972,2004,184000,,2.259673787,12.08855851,0.730463147,8.728897992,10.18471617,10.18471617,0.730463147,2.055641538,14.14039782,14.14039782,96321
7,1431,2,666,1431,1431,2,6,1999,1999,192000,,2.259673787,12.08855851,0.730463147,8.930417558,10.18471617,10.18471617,0.730463147,2.055641538,14.1388164,14.1388164,97413
7,1709,2,380,970,970,2,7,2004,2004,130000,,2.259673787,13.39728411,1.194317638,9.951171657,11.52104761,11.52104761,1.194317638,2.440268378,14.14513801,14.14513801,146279
5,864,1,352,864,864,1,5,1972,1972,127000,,2.440268378,12.27675074,1.194317638,9.951171657,12.28212806,12.27675074,1.194317638,1.820334104,14.14355863,14.14355863,139105
6,1456,2,440,855,855,2,7,1976,1976,148500,,2.259673787,13.21385031,1.194317638,9.951171657,11.68940758,11.68940758,1.194317638,2.259673787,14.14671672,14.14671672,141534
7,1726,3,786,1726,1726,2,8,2007,2007,311872,,2.259673787,13.39728411,1.194317638,9.951171657,11.52104761,11.52104761,1.194317638,2.440268378,14.14829474,14.14829474,148393
8,3112,2,795,1360,1360,2,8,1918,1990,235000,,2.259673787,13.21385031,1.194317638,9.951171657,11.68940758,11.68940758,1.194317638,2.259673787,14.14829474,14.14829474,142026
6,2229,,,755,929,1,8,1912,1950,104000,,2.440268378,11.6277076,0.730463147,9.357304535,11.6277076,11.6277076,0.730463147,2.055641538,14.14513801,14.14513801,119076
8,1713,3,856,1713,1713,2,7,2004,2005,274900,,2.055641538,12.44724536,1.194317638,10.97515982,11.71822847,12.44724536,0.730463147,2.055641538,14.12931352,14.18908743,160030
4,1121,2,440,1121,1121,2,5,2003,2004,140000,,2.750250297,15.22864953,1.540962756,11.34694449,13.81483783,13.84582459,1.540962756,2.885846472,14.19376529,14.19376529,477643
6,1279,2,473,1196,1279,2,6,1977,1977,171500,,2.750250297,15.13028673,1.540962756,11.71822847,13.02245514,13.02245514,1.194317638,2.602594469,14.19688057,14.19688057,390139
6,1310,1,398,617,865,2,6,1924,1950,112000,,2.750250297,14.21396767,1.540962756,11.81868033,14.21396767,14.21396767,1.194317638,2.440268378,14.19532326,14.19532326,394945
6,848,2,420,848,848,1,3,2004,2004,149000,,2.885846472,15.11079755,1.540962756,11.37544729,15.05668677,15.11079755,1.194317638,2.602594469,14.19376529,14.19376529,521081
5,1284,1,240,720,720,1,5,1947,1950,110000,,2.750250297,13.74501157,1.540962756,11.62114381,13.74501157,13.74501157,1.194317638,2.440268378,14.19532326,14.19532326,312548
7,1442,2,500,1424,1442,2,5,1990,1990,180500,,2.602594469,13.82519627,1.540962756,11.92811089,13.82519627,13.82519627,1.194317638,2.440268378,14.18908743,14.19064738,327937
5,1696,1,349,1140,1696,1,8,1962,1962,143900,,2.602594469,14.91796628,1.540962756,10.91003759,13.31870029,13.31870029,1.194317638,2.885846472,14.19376529,14.19376529,383184
4,1100,1,312,1100,1100,1,6,1960,1960,141000,,2.750250297,13.75732916,1.540962756,11.91312917,13.7502957,13.75732916,1.194317638,2.602594469,14.19532326,14.19532326,349440
7,2062,2,454,1157,1180,2,7,1988,1989,277000,,2.750250297,13.36409925,1.540962756,11.14753825,13.31074486,13.36409925,1.194317638,2.259673787,14.19220667,14.19220667,295489
6,1092,2,504,1092,1092,1,6,1964,1964,145000,,2.750250297,13.86974332,1.540962756,11.6732845,13.81137841,13.86974332,1.194317638,2.440268378,14.19532326,14.19532326,356166
5,864,,,864,864,1,5,1925,1950,98000,,2.440268378,13.78706925,1.194317638,10.66621085,13.78706925,13.78706925,1.194317638,2.602594469,14.18752681,14.18908743,261746
6,1212,2,460,1212,1212,2,6,2009,2009,186000,,2.750250297,14.82961644,1.540962756,11.78762091,14.82961644,14.82961644,1.194317638,2.885846472,14.18752681,14.18752681,470793
7,1852,2,644,900,932,2,7,2009,2009,252678,,2.602594469,14.760639,1.540962756,11.25986809,12.3486258,12.40866114,1.540962756,2.885846472,14.18752681,14.18908743,291491
5,990,2,576,990,990,1,5,1995,1995,156000,,2.602594469,13.50822087,1.540962756,11.74046902,13.49312364,13.50822087,1.194317638,2.259673787,14.19220667,14.19220667,242464
6,1392,1,299,689,689,1,6,1977,1977,161750,,2.259673787,13.00728769,1.194317638,10.18993413,13.00728769,13.00728769,1.194317638,2.259673787,14.19064738,14.19064738,194182
5,1236,1,447,1070,1236,1,6,1957,1996,134450,,2.259673787,12.89248792,1.194317638,10.8435187,12.89248792,12.89248792,1.194317638,2.055641538,14.19064738,14.19064738,194996
7,1436,2,484,1436,1436,2,8,2004,2004,210000,,2.440268378,13.00728769,1.194317638,10.18993413,12.98987192,13.00728769,1.194317638,2.259673787,14.19376529,14.19532326,221994
4,1328,1,210,686,810,1,8,1925,1950,107000,,2.885846472,14.88183525,1.540962756,11.97854344,14.88183525,14.88183525,1.194317638,2.602594469,14.18908743,14.19064738,491588
7,1954,2,431,798,1137,1,8,1939,2006,311500,,2.602594469,14.48291333,1.540962756,11.08983303,14.48291333,14.48291333,1.194317638,2.602594469,14.18752681,14.18908743,391384
7,1248,2,438,1248,1248,2,5,2005,2006,167240,,2.750250297,13.99690754,1.194317638,10.94683661,13.99690754,13.99690754,1.194317638,2.259673787,14.19532326,14.19688057,354026
7,1498,2,675,1498,1498,2,5,2006,2006,204900,,2.750250297,13.21385031,1.194317638,10.4637452,13.20360173,13.21385031,1.194317638,2.259673787,14.19532326,14.19532326,250489
6,2267,2,390,1010,1010,2,8,2002,2002,200000,,2.602594469,13.70245702,1.540962756,11.15134782,13.70245702,13.70245702,1.194317638,2.602594469,14.18596554,14.18752681,302930
6,1552,2,434,713,811,2,6,1975,1975,179900,,2.440268378,13.10788014,1.194317638,10.15848811,13.10788014,13.10788014,1.194317638,2.259673787,14.18752681,14.18752681,183643
4,864,2,576,864,864,1,4,1971,1971,97000,,2.440268378,13.21385031,1.194317638,9.653900779,11.25250253,11.25250253,1.194317638,2.602594469,14.19064738,14.19064738,170435
10,2392,3,968,2392,2392,2,8,2003,2003,386250,,2.259673787,13.28275856,1.194317638,9.666395817,11.31457033,11.31457033,1.194317638,2.440268378,14.19064738,14.19220667,171781
5,1302,1,280,630,630,2,6,1971,1971,112000,,2.440268378,12.693812,1.194317638,9.697398554,12.693812,12.693812,1.194317638,2.055641538,14.19064738,14.19220667,167087
7,2520,3,721,1203,1214,2,9,1995,1995,290000,,2.440268378,13.04185938,1.194317638,9.71584164,9.616086912,11.31095273,1.194317638,2.259673787,14.18908743,14.19064738,166726
6,987,1,280,483,483,1,5,1970,1970,106000,,2.440268378,13.55313238,1.194317638,9.928474706,11.73095601,11.73095601,1.194317638,2.440268378,14.18908743,14.19064738,190260
5,912,1,336,912,912,1,5,1967,1967,125000,,2.440268378,13.48555094,1.194317638,9.917059939,11.66032796,11.66032796,1.194317638,2.440268378,14.18908743,14.18908743,193939
7,1555,2,430,1373,1555,2,7,2005,2006,192500,,2.440268378,13.280751,1.194317638,9.71584164,11.44560841,11.5278185,1.194317638,2.602594469,14.18752681,14.18752681,192575
6,1194,1,312,1194,1194,1,6,1959,1959,148000,,2.440268378,12.97236828,1.194317638,9.672623079,11.13990522,11.13990522,1.194317638,2.440268378,14.18752681,14.18752681,181171
8,2794,3,810,1462,1490,2,9,1995,1996,403000,,2.602594469,14.18908743,1.540962756,10.92644658,11.73730111,11.76255833,1.194317638,2.602594469,14.18596554,14.18596554,264628
6,987,1,288,483,483,1,5,1972,1972,94500,,2.440268378,13.04185938,1.194317638,9.71584164,9.616086912,11.31095273,1.194317638,2.440268378,14.18908743,14.18908743,166292
5,894,1,308,894,894,1,5,1976,1976,128200,,2.259673787,13.3305999,1.194317638,9.678836921,11.48697715,11.57148483,1.194317638,2.440268378,14.182841,14.182841,180580
6,1960,2,440,860,860,2,8,2002,2002,216500,,2.440268378,13.16022739,1.194317638,9.71584164,9.616086912,11.41772883,1.194317638,2.440268378,14.18127774,14.182841,161994
6,987,1,264,483,483,1,5,1971,1971,89500,,2.440268378,14.64096034,1.540962756,10.98320505,12.58997436,12.70093987,1.194317638,2.602594469,14.18127774,14.18127774,274013
7,1414,2,494,1414,1414,2,6,2004,2004,185500,,2.440268378,13.16022739,1.194317638,9.776483168,9.616086912,11.41772883,1.194317638,2.440268378,14.18127774,14.18127774,167445
7,1744,2,457,996,1014,2,7,1993,2003,194500,,2.602594469,15.12664002,1.540962756,11.54131758,13.21180299,13.23425811,1.194317638,2.885846472,14.182841,14.182841,360642
8,1694,3,818,1694,1694,2,7,2007,2007,318000,,2.602594469,14.28001318,1.540962756,11.55811209,14.22016156,14.28001318,1.194317638,2.440268378,14.17345144,14.17501803,321016
6,1487,1,220,735,798,1,7,1945,1950,113000,,2.440268378,14.27696735,1.194317638,10.93869665,12.31687158,12.38008234,1.194317638,2.440268378,14.17501803,14.17658396,254889
8,1566,2,750,1566,1566,2,7,2008,2008,262500,,2.602594469,14.52875444,1.194317638,10.83931339,12.58015204,12.68189906,1.194317638,2.602594469,14.17188418,14.17345144,264452
5,866,,,686,866,1,4,1945,1997,110500,,2.602594469,13.6738049,1.540962756,12.04556851,13.6738049,13.6738049,1.194317638,2.440268378,14.19532326,14.19532326,251420
5,1440,1,352,540,889,1,6,1900,1950,79000,,2.602594469,13.60482461,1.540962756,11.24511977,13.52325435,13.60482461,1.194317638,2.440268378,14.19532326,14.19532326,248238
6,1217,1,288,626,626,1,6,1980,1980,120000,,2.602594469,13.68457625,1.540962756,11.65383017,13.68457625,13.68457625,1.194317638,2.440268378,14.19376529,14.19376529,273746
7,2110,2,463,948,1222,2,8,1994,2002,205000,,2.602594469,13.16438151,1.194317638,10.23135174,13.14356142,13.16438151,1.194317638,2.440268378,14.19220667,14.19220667,228331
7,1872,2,604,1845,1872,2,6,1988,1988,241500,,2.750250297,14.87924128,1.540962756,11.49040054,14.83749519,14.87924128,1.194317638,2.750250297,14.19064738,14.19220667,448621
6,1928,1,440,1020,908,2,9,1910,1950,137000,,2.440268378,13.17267497,1.194317638,10.41578188,13.17267497,13.17267497,1.194317638,2.259673787,14.19532326,14.19688057,220034
6,1375,2,451,1367,1375,1,5,1954,1954,140000,,2.440268378,13.10154541,1.194317638,10.84771829,13.10154541,13.10154541,1.194317638,2.440268378,14.19532326,14.19532326,211295
7,1668,2,500,840,840,2,8,2003,2003,180000,,2.750250297,13.36213747,1.540962756,12.0800051,13.36213747,13.36213747,1.194317638,2.440268378,14.19376529,14.19532326,267134
6,2144,2,389,1444,1444,2,7,1958,2006,277000,,2.602594469,13.19743818,1.194317638,11.11689422,13.03755668,13.19743818,1.194317638,2.259673787,14.19220667,14.19376529,215498
3,1306,,,728,1306,1,6,1940,1966,76500,,2.602594469,13.84753832,1.540962756,11.44560841,11.83102174,11.85862054,1.194317638,2.602594469,14.19220667,14.19220667,265951
8,1625,2,538,1573,1625,2,5,2006,2007,235000,,2.602594469,13.91711252,1.194317638,10.35719983,13.91711252,13.91711252,1.194317638,2.602594469,14.19532326,14.19688057,262761
6,1640,2,520,798,798,2,6,2004,2004,173000,,2.440268378,13.61214857,1.540962756,11.18919201,13.59381048,13.61214857,1.194317638,2.602594469,14.19220667,14.19376529,280043
6,1302,1,309,1302,1302,2,7,1964,1991,158000,,2.440268378,13.40698544,1.194317638,10.68838996,13.40698544,13.40698544,1.194317638,2.259673787,14.18752681,14.18908743,219474
5,1314,1,294,1314,1314,1,5,1957,1957,145000,,2.440268378,13.59564852,1.194317638,10.86028293,11.54804592,11.54804592,1.194317638,2.259673787,14.18752681,14.18752681,205295
7,2291,2,429,975,1005,2,8,1999,1999,230000,,2.440268378,12.68905181,1.194317638,10.63488735,12.68905181,12.68905181,0.730463147,2.259673787,14.19376529,14.19376529,182074
6,1728,2,673,864,864,2,7,2003,2003,207500,,2.440268378,12.50053254,1.194317638,10.18993413,12.50053254,12.50053254,0.730463147,2.259673787,14.19220667,14.19220667,169316
7,1604,2,660,1604,1604,2,8,2006,2006,220000,,2.259673787,12.54306314,0,0,12.54306314,12.54306314,0.730463147,2.055641538,14.18908743,14.18908743,133575
7,1792,2,564,963,963,2,7,2001,2001,231500,,2.440268378,13.87654834,1.194317638,10.15848811,11.62442737,11.74046902,1.194317638,2.602594469,14.18908743,14.18908743,199012
5,882,1,308,,882,1,4,1956,1956,97000,,2.602594469,13.32663782,1.540962756,11.6570807,13.32663782,13.32663782,1.194317638,2.259673787,14.18908743,14.18908743,236801
6,1382,2,884,1362,1382,1,6,1962,1962,176000,,2.440268378,12.43186465,1.194317638,10.63488735,12.43186465,12.43186465,0.730463147,2.259673787,14.18908743,14.19064738,164550
8,2574,3,868,1482,1482,2,10,2007,2007,276000,,2.055641538,12.43186465,0,0,12.43186465,12.43186465,0.730463147,2.259673787,14.18908743,14.18908743,124192
6,1212,2,492,506,1212,1,6,1977,1995,151000,,2.055641538,12.43186465,1.194317638,10.63488735,12.43186465,12.43186465,1.194317638,2.259673787,14.18752681,14.18908743,153643
5,1316,2,484,926,926,1,6,1929,2001,130000,,2.440268378,13.20154842,1.540962756,11.46635963,13.20154842,13.20154842,1.194317638,2.259673787,14.19532326,14.19688057,211377
